Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
12837,18-03-2021,8:00 AM,Ladakh,9865,0,9691,130,9865
12838,18-03-2021,8:00 AM,Madhya Pradesh,271040,0,261531,3893,271040
12839,18-03-2021,8:00 AM,Maharashtra,2370507,0,2163391,53080,2370507
12840,18-03-2021,8:00 AM,Manipur,29323,0,28922,373,29323
12841,18-03-2021,8:00 AM,Meghalaya,14002,0,13824,148,14002
12842,18-03-2021,8:00 AM,Mizoram,4445,0,4417,11,4445
12843,18-03-2021,8:00 AM,Nagaland,12225,0,12127,91,12225
12844,18-03-2021,8:00 AM,Odisha,338405,0,335857,1918,338405
12845,18-03-2021,8:00 AM,Puducherry,40120,0,39233,673,40120
12846,18-03-2021,8:00 AM,Punjab,203049,0,183557,6172,203049
12847,18-03-2021,8:00 AM,Rajasthan,323774,0,318132,2791,323774
12848,18-03-2021,8:00 AM,Sikkim,6194,0,6013,135,6194
12849,18-03-2021,8:00 AM,Tamil Nadu,862374,0,843999,12564,862374
12850,18-03-2021,8:00 AM,Telengana,302047,0,298120,1662,302047
12851,18-03-2021,8:00 AM,Tripura,33444,0,33041,391,33444
12852,18-03-2021,8:00 AM,Uttarakhand,98041,0,95665,1704,98041
12853,18-03-2021,8:00 AM,Uttar Pradesh,605915,0,595150,8751,605915
12854,18-03-2021,8:00 AM,West Bengal,579156,0,565670,10298,579156
12855,19-03-2021,8:00 AM,Andhra Pradesh,892740,0,883759,7186,892740
12856,19-03-2021,8:00 AM,Andaman and Nicobar Islands,5036,0,4969,62,5036
12857,19-03-2021,8:00 AM,Arunachal Pradesh,16842,0,16783,56,16842
12858,19-03-2021,8:00 AM,Assam,217905,0,215160,1100,217905
12859,19-03-2021,8:00 AM,Bihar,263265,0,261304,1555,263265
12860,19-03-2021,8:00 AM,Chandigarh,23803,0,21978,359,23803
12861,19-03-2021,8:00 AM,Chhattisgarh,320783,0,310838,3920,320783
12862,19-03-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3454,0,3422,2,3454
12863,19-03-2021,8:00 AM,Delhi,645632,0,631756,10949,645632
12864,19-03-2021,8:00 AM,Goa,56271,0,54597,813,56271
12865,19-03-2021,8:00 AM,Gujarat,282449,0,272332,4433,282449
12866,19-03-2021,8:00 AM,Haryana,277268,0,270222,3089,277268
12867,19-03-2021,8:00 AM,Himachal Pradesh,60207,0,58151,1013,60207
12868,19-03-2021,8:00 AM,Jammu and Kashmir,128097,0,125046,1978,128097
12869,19-03-2021,8:00 AM,Jharkhand,120950,0,119232,1094,120950
12870,19-03-2021,8:00 AM,Karnataka,965102,0,941309,12415,965102
12871,19-03-2021,8:00 AM,Kerala,1098291,0,1068378,4450,1098291
12872,19-03-2021,8:00 AM,Lakshadweep,644,0,470,1,644
12873,19-03-2021,8:00 AM,Ladakh,9876,0,9695,130,9876
12874,19-03-2021,8:00 AM,Madhya Pradesh,271957,0,262031,3894,271957
12875,19-03-2021,8:00 AM,Maharashtra,2396340,0,2175565,53138,2396340
12876,19-03-2021,8:00 AM,Manipur,29325,0,28924,373,29325
12877,19-03-2021,8:00 AM,Meghalaya,14005,0,13825,148,14005
12878,19-03-2021,8:00 AM,Mizoram,4445,0,4421,11,4445
12879,19-03-2021,8:00 AM,Nagaland,12225,0,12127,91,12225
12880,19-03-2021,8:00 AM,Odisha,338489,0,335923,1918,338489
12881,19-03-2021,8:00 AM,Puducherry,40201,0,39521,674,40201
12882,19-03-2021,8:00 AM,Punjab,205418,0,184848,6204,205418
12883,19-03-2021,8:00 AM,Rajasthan,324101,0,318284,2794,324101
12884,19-03-2021,8:00 AM,Sikkim,6196,0,6013,135,6196
12885,19-03-2021,8:00 AM,Tamil Nadu,863363,0,844568,12573,863363
12886,19-03-2021,8:00 AM,Telengana,302360,0,298262,1664,302360
12887,19-03-2021,8:00 AM,Tripura,33454,0,33042,391,33454
12888,19-03-2021,8:00 AM,Uttarakhand,98129,0,95727,1704,98129
12889,19-03-2021,8:00 AM,Uttar Pradesh,606229,0,595259,8753,606229
12890,19-03-2021,8:00 AM,West Bengal,579479,0,565938,10300,579479
12891,20-03-2021,8:00 AM,Andhra Pradesh,892986,0,883890,7187,892986
12892,20-03-2021,8:00 AM,Andaman and Nicobar Islands,5038,0,4969,62,5038
12893,20-03-2021,8:00 AM,Arunachal Pradesh,16842,0,16783,56,16842
12894,20-03-2021,8:00 AM,Assam,217924,0,215183,1100,217924
12895,20-03-2021,8:00 AM,Bihar,263355,0,261362,1556,263355
12896,20-03-2021,8:00 AM,Chandigarh,24017,0,22060,360,24017
12897,20-03-2021,8:00 AM,Chhattisgarh,321880,0,311198,3929,321880
12898,20-03-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3464,0,3424,2,3464
12899,20-03-2021,8:00 AM,Delhi,646348,0,632230,10953,646348
12900,20-03-2021,8:00 AM,Goa,56371,0,54657,815,56371
12901,20-03-2021,8:00 AM,Gujarat,283864,0,273280,4437,283864
12902,20-03-2021,8:00 AM,Haryana,278140,0,270670,3090,278140
12903,20-03-2021,8:00 AM,Himachal Pradesh,60389,0,58249,1016,60389
12904,20-03-2021,8:00 AM,Jammu and Kashmir,128249,0,125118,1979,128249
12905,20-03-2021,8:00 AM,Jharkhand,121055,0,119307,1095,121055
12906,20-03-2021,8:00 AM,Karnataka,966689,0,942178,12425,966689
12907,20-03-2021,8:00 AM,Kerala,1100275,0,1070343,4467,1100275
12908,20-03-2021,8:00 AM,Lakshadweep,647,0,489,1,647
12909,20-03-2021,8:00 AM,Ladakh,9881,0,9698,130,9881
12910,20-03-2021,8:00 AM,Madhya Pradesh,273097,0,262587,3901,273097
12911,20-03-2021,8:00 AM,Maharashtra,2422021,0,2189965,53208,2422021
12912,20-03-2021,8:00 AM,Manipur,29326,0,28929,373,29326
12913,20-03-2021,8:00 AM,Meghalaya,14008,0,13829,148,14008
12914,20-03-2021,8:00 AM,Mizoram,4446,0,4421,11,4446
12915,20-03-2021,8:00 AM,Nagaland,12225,0,12132,91,12225
12916,20-03-2021,8:00 AM,Odisha,338599,0,335994,1918,338599
12917,20-03-2021,8:00 AM,Puducherry,40262,0,39521,674,40262
12918,20-03-2021,8:00 AM,Punjab,207888,0,186187,6242,207888
12919,20-03-2021,8:00 AM,Rajasthan,324503,0,318586,2796,324503
12920,20-03-2021,8:00 AM,Sikkim,6199,0,6015,135,6199
12921,20-03-2021,8:00 AM,Tamil Nadu,864450,0,845178,12582,864450
12922,20-03-2021,8:00 AM,Telengana,302724,0,298451,1666,302724
12923,20-03-2021,8:00 AM,Tripura,33459,0,33043,391,33459
12924,20-03-2021,8:00 AM,Uttarakhand,98228,0,95796,1704,98228
12925,20-03-2021,8:00 AM,Uttar Pradesh,606609,0,595382,8757,606609
12926,20-03-2021,8:00 AM,West Bengal,579826,0,566228,10301,579826
12927,21-03-2021,8:00 AM,Andhra Pradesh,893366,0,884094,7189,893366
12928,21-03-2021,8:00 AM,Andaman and Nicobar Islands,5038,0,4969,62,5038
12929,21-03-2021,8:00 AM,Arunachal Pradesh,16842,0,16783,56,16842
12930,21-03-2021,8:00 AM,Assam,217951,0,215201,1100,217951
12931,21-03-2021,8:00 AM,Bihar,263443,0,261413,1557,263443
12932,21-03-2021,8:00 AM,Chandigarh,24220,0,22142,361,24220
12933,21-03-2021,8:00 AM,Chhattisgarh,323153,0,311520,3940,323153
12934,21-03-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3471,0,3425,2,3471
12935,21-03-2021,8:00 AM,Delhi,647161,0,632797,10955,647161
12936,21-03-2021,8:00 AM,Goa,56525,0,54713,815,56525
12937,21-03-2021,8:00 AM,Gujarat,285429,0,274249,4443,285429
12938,21-03-2021,8:00 AM,Haryana,278961,0,271038,3093,278961
12939,21-03-2021,8:00 AM,Himachal Pradesh,60537,0,58321,1017,60537
12940,21-03-2021,8:00 AM,Jammu and Kashmir,128389,0,125218,1980,128389
12941,21-03-2021,8:00 AM,Jharkhand,121178,0,119361,1095,121178
12942,21-03-2021,8:00 AM,Karnataka,968487,0,943208,12432,968487
12943,21-03-2021,8:00 AM,Kerala,1102353,0,1072554,4482,1102353
12944,21-03-2021,8:00 AM,Lakshadweep,648,0,511,1,648
12945,21-03-2021,8:00 AM,Ladakh,9906,0,9703,130,9906
12946,21-03-2021,8:00 AM,Madhya Pradesh,274405,0,263158,3903,274405
12947,21-03-2021,8:00 AM,Maharashtra,2449147,0,2203553,53300,2449147
12948,21-03-2021,8:00 AM,Manipur,29332,0,28931,373,29332
12949,21-03-2021,8:00 AM,Meghalaya,14012,0,13835,149,14012
12950,21-03-2021,8:00 AM,Mizoram,4447,0,4421,11,4447
12951,21-03-2021,8:00 AM,Nagaland,12225,0,12132,91,12225
12952,21-03-2021,8:00 AM,Odisha,338719,0,336066,1918,338719
12953,21-03-2021,8:00 AM,Puducherry,40322,0,39521,674,40322
12954,21-03-2021,8:00 AM,Punjab,210466,0,187198,6280,210466
12955,21-03-2021,8:00 AM,Rajasthan,324948,0,318842,2796,324948
12956,21-03-2021,8:00 AM,Sikkim,6204,0,6016,135,6204
12957,21-03-2021,8:00 AM,Tamil Nadu,865693,0,845812,12590,865693
12958,21-03-2021,8:00 AM,Telengana,303118,0,298645,1669,303118
12959,21-03-2021,8:00 AM,Tripura,33464,0,33043,391,33464
12960,21-03-2021,8:00 AM,Uttarakhand,98311,0,95851,1704,98311
12961,21-03-2021,8:00 AM,Uttar Pradesh,607050,0,595518,8758,607050
12962,21-03-2021,8:00 AM,West Bengal,580209,0,566526,10303,580209
12963,22-03-2021,8:00 AM,Andhra Pradesh,893734,0,884357,7189,893734
12964,22-03-2021,8:00 AM,Andaman and Nicobar Islands,5039,0,4969,62,5039
12965,22-03-2021,8:00 AM,Arunachal Pradesh,16842,0,16783,56,16842
12966,22-03-2021,8:00 AM,Assam,217976,0,215213,1100,217976
12967,22-03-2021,8:00 AM,Bihar,263569,0,261487,1559,263569
12968,22-03-2021,8:00 AM,Chandigarh,24459,0,22225,362,24459
12969,22-03-2021,8:00 AM,Chhattisgarh,324153,0,311761,3950,324153
12970,22-03-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3481,0,3427,2,3481
12971,22-03-2021,8:00 AM,Delhi,647984,0,633410,10956,647984
12972,22-03-2021,8:00 AM,Goa,56623,0,54792,818,56623
12973,22-03-2021,8:00 AM,Gujarat,287009,0,275238,4450,287009
12974,22-03-2021,8:00 AM,Haryana,279828,0,271375,3098,279828
12975,22-03-2021,8:00 AM,Himachal Pradesh,60678,0,58404,1018,60678
12976,22-03-2021,8:00 AM,Jammu and Kashmir,128547,0,125276,1981,128547
12977,22-03-2021,8:00 AM,Jharkhand,121261,0,119409,1096,121261
12978,22-03-2021,8:00 AM,Karnataka,970202,0,944256,12434,970202
12979,22-03-2021,8:00 AM,Kerala,1104228,0,1074805,4495,1104228
12980,22-03-2021,8:00 AM,Lakshadweep,666,0,536,1,666
12981,22-03-2021,8:00 AM,Ladakh,9908,0,9704,130,9908
12982,22-03-2021,8:00 AM,Madhya Pradesh,275727,0,263821,3906,275727
12983,22-03-2021,8:00 AM,Maharashtra,2479682,0,2214867,53399,2479682
12984,22-03-2021,8:00 AM,Manipur,29335,0,28933,373,29335
12985,22-03-2021,8:00 AM,Meghalaya,14016,0,13837,149,14016
12986,22-03-2021,8:00 AM,Mizoram,4448,0,4423,11,4448
12987,22-03-2021,8:00 AM,Nagaland,12225,0,12132,91,12225
12988,22-03-2021,8:00 AM,Odisha,338817,0,336124,1919,338817
12989,22-03-2021,8:00 AM,Puducherry,40386,0,39521,675,40386
12990,22-03-2021,8:00 AM,Punjab,213110,0,188529,6324,213110
12991,22-03-2021,8:00 AM,Rajasthan,325424,0,319041,2798,325424
12992,22-03-2021,8:00 AM,Sikkim,6206,0,6017,135,6206
12993,22-03-2021,8:00 AM,Tamil Nadu,866982,0,846480,12599,866982
12994,22-03-2021,8:00 AM,Telengana,303455,0,298826,1671,303455
12995,22-03-2021,8:00 AM,Tripura,33464,0,33043,391,33464
12996,22-03-2021,8:00 AM,Uttarakhand,98448,0,95883,1704,98448
12997,22-03-2021,8:00 AM,Uttar Pradesh,607538,0,595743,8759,607538
12998,22-03-2021,8:00 AM,West Bengal,580631,0,566821,10306,580631
12999,23-03-2021,8:00 AM,Andhra Pradesh,894044,0,884471,7191,894044
13000,23-03-2021,8:00 AM,Andaman and Nicobar Islands,5039,0,4969,62,5039
13001,23-03-2021,8:00 AM,Arunachal Pradesh,16842,0,16784,56,16842
13002,23-03-2021,8:00 AM,Assam,218006,0,215235,1101,218006
13003,23-03-2021,8:00 AM,Bihar,263659,0,261537,1561,263659
13004,23-03-2021,8:00 AM,Chandigarh,24667,0,22325,363,24667
13005,23-03-2021,8:00 AM,Chhattisgarh,325678,0,312511,3962,325678
13006,23-03-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3485,0,3431,2,3485
13007,23-03-2021,8:00 AM,Delhi,648872,0,633975,10963,648872
13008,23-03-2021,8:00 AM,Goa,56708,0,54873,818,56708
13009,23-03-2021,8:00 AM,Gujarat,288649,0,276348,4454,288649
13010,23-03-2021,8:00 AM,Haryana,280693,0,271894,3101,280693
13011,23-03-2021,8:00 AM,Himachal Pradesh,60878,0,58472,1021,60878
13012,23-03-2021,8:00 AM,Jammu and Kashmir,128679,0,125362,1981,128679
13013,23-03-2021,8:00 AM,Jharkhand,121371,0,119478,1097,121371
13014,23-03-2021,8:00 AM,Karnataka,971647,0,944917,12444,971647
13015,23-03-2021,8:00 AM,Kerala,1105467,0,1076571,4507,1105467
13016,23-03-2021,8:00 AM,Lakshadweep,691,0,581,1,691
13017,23-03-2021,8:00 AM,Ladakh,9920,0,9707,130,9920
13018,23-03-2021,8:00 AM,Madhya Pradesh,277075,0,264575,3908,277075
13019,23-03-2021,8:00 AM,Maharashtra,2504327,0,2234330,53457,2504327
13020,23-03-2021,8:00 AM,Manipur,29339,0,28933,373,29339
13021,23-03-2021,8:00 AM,Meghalaya,14016,0,13838,149,14016
13022,23-03-2021,8:00 AM,Mizoram,4451,0,4423,11,4451
13023,23-03-2021,8:00 AM,Nagaland,12225,0,12132,91,12225
13024,23-03-2021,8:00 AM,Odisha,338963,0,336206,1919,338963
13025,23-03-2021,8:00 AM,Puducherry,40433,0,39521,676,40433
13026,23-03-2021,8:00 AM,Punjab,215409,0,190399,6382,215409
13027,23-03-2021,8:00 AM,Rajasthan,326026,0,319217,2803,326026
13028,23-03-2021,8:00 AM,Sikkim,6206,0,6022,135,6206
13029,23-03-2021,8:00 AM,Tamil Nadu,868367,0,847139,12609,868367
13030,23-03-2021,8:00 AM,Telengana,303867,0,299042,1674,303867
13031,23-03-2021,8:00 AM,Tripura,33470,0,33044,392,33470
13032,23-03-2021,8:00 AM,Uttarakhand,98552,0,95954,1704,98552
13033,23-03-2021,8:00 AM,Uttar Pradesh,608076,0,595920,8760,608076
13034,23-03-2021,8:00 AM,West Bengal,580999,0,567117,10308,580999
13035,24-03-2021,8:00 AM,Andhra Pradesh,894536,0,884727,7193,894536
13036,24-03-2021,8:00 AM,Andaman and Nicobar Islands,5039,0,4972,62,5039
13037,24-03-2021,8:00 AM,Arunachal Pradesh,16842,0,16784,56,16842
13038,24-03-2021,8:00 AM,Assam,218058,0,215262,1102,218058
13039,24-03-2021,8:00 AM,Bihar,263770,0,261583,1563,263770
13040,24-03-2021,8:00 AM,Chandigarh,24881,0,22451,364,24881
13041,24-03-2021,8:00 AM,Chhattisgarh,327588,0,313115,3982,327588
13042,24-03-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3495,0,3433,2,3495
13043,24-03-2021,8:00 AM,Delhi,649973,0,634595,10967,649973
13044,24-03-2021,8:00 AM,Goa,56841,0,54931,821,56841
13045,24-03-2021,8:00 AM,Gujarat,290379,0,277603,4458,290379
13046,24-03-2021,8:00 AM,Haryana,281588,0,272335,3104,281588
13047,24-03-2021,8:00 AM,Himachal Pradesh,61035,0,58555,1025,61035
13048,24-03-2021,8:00 AM,Jammu and Kashmir,128836,0,125443,1983,128836
13049,24-03-2021,8:00 AM,Jharkhand,121501,0,119549,1098,121501
13050,24-03-2021,8:00 AM,Karnataka,973657,0,945594,12449,973657
13051,24-03-2021,8:00 AM,Kerala,1107452,0,1078743,4517,1107452
13052,24-03-2021,8:00 AM,Lakshadweep,697,0,592,1,697
13053,24-03-2021,8:00 AM,Ladakh,9929,0,9709,130,9929
13054,24-03-2021,8:00 AM,Madhya Pradesh,278577,0,265373,3912,278577
13055,24-03-2021,8:00 AM,Maharashtra,2533026,0,2247495,53589,2533026
13056,24-03-2021,8:00 AM,Manipur,29352,0,28935,373,29352
13057,24-03-2021,8:00 AM,Meghalaya,14017,0,13843,149,14017
13058,24-03-2021,8:00 AM,Mizoram,4452,0,4423,11,4452
13059,24-03-2021,8:00 AM,Nagaland,12225,0,12132,91,12225
13060,24-03-2021,8:00 AM,Odisha,339076,0,336266,1919,339076
13061,24-03-2021,8:00 AM,Puducherry,40520,0,39521,677,40520
13062,24-03-2021,8:00 AM,Punjab,217663,0,191825,6435,217663
13063,24-03-2021,8:00 AM,Rajasthan,326506,0,319437,2807,326506
13064,24-03-2021,8:00 AM,Sikkim,6208,0,6031,135,6208
13065,24-03-2021,8:00 AM,Tamil Nadu,869804,0,848041,12618,869804
13066,24-03-2021,8:00 AM,Telengana,304298,0,299270,1676,304298
13067,24-03-2021,8:00 AM,Tripura,33479,0,33044,392,33479
13068,24-03-2021,8:00 AM,Uttarakhand,98646,0,96010,1706,98646
13069,24-03-2021,8:00 AM,Uttar Pradesh,608709,0,596101,8764,608709
13070,24-03-2021,8:00 AM,West Bengal,581403,0,567437,10310,581403
13071,25-03-2021,8:00 AM,Andhra Pradesh,895121,0,884978,7197,895121
13072,25-03-2021,8:00 AM,Andaman and Nicobar Islands,5041,0,4973,62,5041
13073,25-03-2021,8:00 AM,Arunachal Pradesh,16842,0,16785,56,16842
13074,25-03-2021,8:00 AM,Assam,218099,0,215277,1103,218099
13075,25-03-2021,8:00 AM,Bihar,263940,0,261648,1565,263940
13076,25-03-2021,8:00 AM,Chandigarh,25130,0,22587,365,25130
13077,25-03-2021,8:00 AM,Chhattisgarh,329694,0,313749,4011,329694
13078,25-03-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3510,0,3438,2,3510
13079,25-03-2021,8:00 AM,Delhi,651227,0,635364,10973,651227
13080,25-03-2021,8:00 AM,Goa,56981,0,55004,821,56981
13081,25-03-2021,8:00 AM,Gujarat,292169,0,278880,4466,292169
13082,25-03-2021,8:00 AM,Haryana,282569,0,272714,3110,282569
13083,25-03-2021,8:00 AM,Himachal Pradesh,61301,0,58620,1027,61301
13084,25-03-2021,8:00 AM,Jammu and Kashmir,129031,0,125535,1983,129031
13085,25-03-2021,8:00 AM,Jharkhand,121695,0,119626,1100,121695
13086,25-03-2021,8:00 AM,Karnataka,975955,0,946589,12461,975955
13087,25-03-2021,8:00 AM,Kerala,1109908,0,1080803,4527,1109908
13088,25-03-2021,8:00 AM,Lakshadweep,697,0,592,1,697
13089,25-03-2021,8:00 AM,Ladakh,9942,0,9711,130,9942
13090,25-03-2021,8:00 AM,Madhya Pradesh,280289,0,266323,3919,280289
13091,25-03-2021,8:00 AM,Maharashtra,2564881,0,2262593,53684,2564881
13092,25-03-2021,8:00 AM,Manipur,29362,0,28935,374,29362
13093,25-03-2021,8:00 AM,Meghalaya,14019,0,13848,149,14019
13094,25-03-2021,8:00 AM,Mizoram,4454,0,4425,11,4454
13095,25-03-2021,8:00 AM,Nagaland,12226,0,12133,91,12226
13096,25-03-2021,8:00 AM,Odisha,339246,0,336337,1919,339246
13097,25-03-2021,8:00 AM,Puducherry,40645,0,39521,679,40645
13098,25-03-2021,8:00 AM,Punjab,220276,0,193280,6474,220276
13099,25-03-2021,8:00 AM,Rajasthan,327175,0,319695,2808,327175
13100,25-03-2021,8:00 AM,Sikkim,6210,0,6032,135,6210
13101,25-03-2021,8:00 AM,Tamil Nadu,871440,0,849064,12630,871440
13102,25-03-2021,8:00 AM,Telengana,304791,0,299427,1680,304791
13103,25-03-2021,8:00 AM,Tripura,33480,0,33045,392,33480
13104,25-03-2021,8:00 AM,Uttarakhand,98880,0,96062,1706,98880
13105,25-03-2021,8:00 AM,Uttar Pradesh,609443,0,596286,8769,609443
13106,25-03-2021,8:00 AM,West Bengal,581865,0,567771,10312,581865
13107,26-03-2021,8:00 AM,Andhra Pradesh,895879,0,885209,7201,895879
13108,26-03-2021,8:00 AM,Andaman and Nicobar Islands,5042,0,4974,62,5042
13109,26-03-2021,8:00 AM,Arunachal Pradesh,16842,0,16785,56,16842
13110,26-03-2021,8:00 AM,Assam,218139,0,215299,1104,218139
13111,26-03-2021,8:00 AM,Bihar,264198,0,261706,1567,264198
13112,26-03-2021,8:00 AM,Chandigarh,25356,0,22702,368,25356
13113,26-03-2021,8:00 AM,Chhattisgarh,332113,0,314769,4026,332113
13114,26-03-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3536,0,3442,2,3536
13115,26-03-2021,8:00 AM,Delhi,652742,0,636267,10978,652742
13116,26-03-2021,8:00 AM,Goa,57170,0,55070,822,57170
13117,26-03-2021,8:00 AM,Gujarat,294130,0,280285,4473,294130
13118,26-03-2021,8:00 AM,Haryana,283622,0,273276,3117,283622
13119,26-03-2021,8:00 AM,Himachal Pradesh,61616,0,58684,1029,61616
13120,26-03-2021,8:00 AM,Jammu and Kashmir,129203,0,125627,1983,129203
13121,26-03-2021,8:00 AM,Jharkhand,121973,0,119698,1100,121973
13122,26-03-2021,8:00 AM,Karnataka,978478,0,947781,12471,978478
13123,26-03-2021,8:00 AM,Kerala,1111897,0,1082668,4539,1111897
13124,26-03-2021,8:00 AM,Lakshadweep,708,0,596,1,708
13125,26-03-2021,8:00 AM,Ladakh,9948,0,9713,130,9948
13126,26-03-2021,8:00 AM,Madhya Pradesh,282174,0,267242,3928,282174
13127,26-03-2021,8:00 AM,Maharashtra,2600833,0,2283037,53795,2600833
13128,26-03-2021,8:00 AM,Manipur,29367,0,28936,374,29367
13129,26-03-2021,8:00 AM,Meghalaya,14022,0,13849,150,14022
13130,26-03-2021,8:00 AM,Mizoram,4460,0,4425,11,4460
13131,26-03-2021,8:00 AM,Nagaland,12229,0,12133,92,12229
13132,26-03-2021,8:00 AM,Odisha,339460,0,336409,1919,339460
13133,26-03-2021,8:00 AM,Puducherry,40740,0,39521,679,40740
13134,26-03-2021,8:00 AM,Punjab,222937,0,195015,6517,222937
13135,26-03-2021,8:00 AM,Rajasthan,327890,0,319933,2808,327890
13136,26-03-2021,8:00 AM,Sikkim,6212,0,6037,135,6212
13137,26-03-2021,8:00 AM,Tamil Nadu,873219,0,850091,12641,873219
13138,26-03-2021,8:00 AM,Telengana,305309,0,299631,1683,305309
13139,26-03-2021,8:00 AM,Tripura,33482,0,33046,392,33482
13140,26-03-2021,8:00 AM,Uttarakhand,99072,0,96215,1707,99072
13141,26-03-2021,8:00 AM,Uttar Pradesh,610273,0,596451,8773,610273
13142,26-03-2021,8:00 AM,West Bengal,582381,0,568115,10316,582381
13143,27-03-2021,8:00 AM,Andhra Pradesh,896863,0,885515,7203,896863
13144,27-03-2021,8:00 AM,Andaman and Nicobar Islands,5043,0,4974,62,5043
13145,27-03-2021,8:00 AM,Arunachal Pradesh,16843,0,16785,56,16843
13146,27-03-2021,8:00 AM,Assam,218176,0,215325,1104,218176
13147,27-03-2021,8:00 AM,Bihar,264409,0,261839,1569,264409
13148,27-03-2021,8:00 AM,Chandigarh,25604,0,22840,372,25604
13149,27-03-2021,8:00 AM,Chhattisgarh,334778,0,315423,4048,334778
13150,27-03-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3554,0,3443,2,3554
13151,27-03-2021,8:00 AM,Delhi,654276,0,637238,10987,654276
13152,27-03-2021,8:00 AM,Goa,57283,0,55181,823,57283
13153,27-03-2021,8:00 AM,Gujarat,296320,0,281707,4479,296320
13154,27-03-2021,8:00 AM,Haryana,284944,0,274024,3125,284944
13155,27-03-2021,8:00 AM,Himachal Pradesh,61967,0,58813,1030,61967
13156,27-03-2021,8:00 AM,Jammu and Kashmir,129413,0,125748,1984,129413
13157,27-03-2021,8:00 AM,Jharkhand,122281,0,119779,1103,122281
13158,27-03-2021,8:00 AM,Karnataka,981044,0,948988,12484,981044
13159,27-03-2021,8:00 AM,Kerala,1113722,0,1084585,4553,1113722
13160,27-03-2021,8:00 AM,Lakshadweep,714,0,614,1,714
13161,27-03-2021,8:00 AM,Ladakh,9965,0,9724,130,9965
13162,27-03-2021,8:00 AM,Madhya Pradesh,284265,0,268290,3937,284265
13163,27-03-2021,8:00 AM,Maharashtra,2637735,0,2300056,53907,2637735
13164,27-03-2021,8:00 AM,Manipur,29373,0,28939,374,29373
13165,27-03-2021,8:00 AM,Meghalaya,14029,0,13853,150,14029
13166,27-03-2021,8:00 AM,Mizoram,4463,0,4426,11,4463
13167,27-03-2021,8:00 AM,Nagaland,12229,0,12133,92,12229
13168,27-03-2021,8:00 AM,Odisha,339694,0,336482,1919,339694
13169,27-03-2021,8:00 AM,Puducherry,40836,0,39521,679,40836
13170,27-03-2021,8:00 AM,Punjab,226059,0,196831,6576,226059
13171,27-03-2021,8:00 AM,Rajasthan,328743,0,320199,2811,328743
13172,27-03-2021,8:00 AM,Sikkim,6215,0,6039,135,6215
13173,27-03-2021,8:00 AM,Tamil Nadu,875190,0,851222,12650,875190
13174,27-03-2021,8:00 AM,Telengana,305804,0,299878,1685,305804
13175,27-03-2021,8:00 AM,Tripura,33490,0,33047,392,33490
13176,27-03-2021,8:00 AM,Uttarakhand,99258,0,96388,1708,99258
13177,27-03-2021,8:00 AM,Uttar Pradesh,611301,0,596698,8779,611301
13178,27-03-2021,8:00 AM,West Bengal,583027,0,568476,10320,583027
13179,28-03-2021,8:00 AM,Andhra Pradesh,897810,0,885892,7203,897810
13180,28-03-2021,8:00 AM,Andaman and Nicobar Islands,5044,0,4975,62,5044
13181,28-03-2021,8:00 AM,Arunachal Pradesh,16845,0,16785,56,16845
13182,28-03-2021,8:00 AM,Assam,218222,0,215348,1104,218222
